timestamp,energy_kwh,hour,day,month,year,weekday,is_weekend,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24
2024-01-04 06:00:00,30.651699818598622,6,4,1,2024,3,0,31.218889683829406,49.2788373994772,0.0,22.88203842151127,37.06292777850246,17.769436409407696,37.04980896730176,32.2022468572674,47.08570292276311
2024-01-04 07:00:00,59.9864767329939,7,4,1,2024,3,0,30.651699818598622,31.218889683829406,49.2788373994772,12.894887186031896,67.69516175123809,50.26893407436542,40.61902207847399,40.0508451150944,47.49060053353929
2024-01-04 08:00:00,51.67374779364138,8,4,1,2024,3,0,59.9864767329939,30.651699818598622,31.218889683829406,69.16916705566726,16.41401693253662,76.45046498743068,47.437308115077975,37.13494190475675,46.45823731713141
2024-01-04 09:00:00,35.9072426531086,9,4,1,2024,3,0,51.67374779364138,59.9864767329939,30.651699818598622,0.0,67.00568214318923,77.86372676031044,49.189155726581305,43.11948234694152,44.71005047933133
2024-01-04 10:00:00,41.60783353260332,10,4,1,2024,3,0,35.9072426531086,51.67374779364138,59.9864767329939,49.2788373994772,70.61729259484447,21.89299267514347,43.06294132645112,41.840981702462535,45.53150218172549
2024-01-04 11:00:00,32.83295683246542,11,4,1,2024,3,0,41.60783353260332,35.9072426531086,51.67374779364138,31.218889683829406,61.13047583037784,71.28000416235402,36.78267767272579,42.109992893901875,43.929541876313465
2024-01-04 12:00:00,57.92445004054599,12,4,1,2024,3,0,32.83295683246542,41.60783353260332,35.9072426531086,30.651699818598622,22.88203842151127,21.82768817738645,44.12174680187159,46.655451264226436,45.43357362061179
2024-01-04 13:00:00,21.65616411567424,13,4,1,2024,3,0,57.92445004054599,32.83295683246542,41.60783353260332,59.9864767329939,12.894887186031896,62.723162291274086,37.4711903295619,40.267065828006494,43.722448696628454
2024-01-04 14:00:00,41.01058174547109,14,4,1,2024,3,0,21.65616411567424,57.92445004054599,32.83295683246542,51.67374779364138,69.16916705566726,46.1951370011332,40.197065300563786,38.48987148664478,43.50642556097586
2024-01-04 15:00:00,79.81869447094793,15,4,1,2024,3,0,41.01058174547109,21.65616411567424,57.92445004054599,35.9072426531086,0.0,29.34565985727085,47.49514677736443,45.808446789617996,45.60946866987908
2024-01-04 16:00:00,33.07294950547435,16,4,1,2024,3,0,79.81869447094793,41.01058174547109,21.65616411567424,41.60783353260332,49.2788373994772,76.93342189972203,51.300741907297805,44.38596611842984,43.78194898678543
2024-01-04 17:00:00,27.84315247164263,17,4,1,2024,3,0,33.07294950547435,79.81869447094793,41.01058174547109,32.83295683246542,31.218889683829406,59.25460166411963,46.91159881602166,43.55433205829271,42.473138603765555
2024-01-04 18:00:00,28.440773917754164,18,4,1,2024,3,0,27.84315247164263,33.07294950547435,79.81869447094793,57.92445004054599,30.651699818598622,37.06292777850246,29.785625298290398,38.640386037827405,42.11388219290104
2024-01-04 19:00:00,68.57302471319414,19,4,1,2024,3,0,28.440773917754164,27.84315247164263,33.07294950547435,21.65616411567424,59.9864767329939,67.69516175123809,41.61898370086366,46.45986280408072,42.15045981631587
2024-01-04 20:00:00,65.431016913359,20,4,1,2024,3,0,68.57302471319414,28.440773917754164,27.84315247164263,41.01058174547109,51.67374779364138,16.41401693253662,54.148271848102446,50.52993533206203,44.19283481551681
2024-01-04 21:00:00,71.61568949106118,21,4,1,2024,3,0,65.431016913359,68.57302471319414,28.440773917754164,79.81869447094793,35.9072426531086,67.00568214318923,68.53991037253813,49.162767835414236,44.38491845501147
2024-01-04 22:00:00,7.930901450146639,22,4,1,2024,3,0,71.61568949106118,65.431016913359,68.57302471319414,33.07294950547435,41.60783353260332,70.61729259484447,48.32586928485562,44.972426492859626,41.77298549064906
2024-01-04 23:00:00,0.0,23,4,1,2024,3,0,7.930901450146639,71.61568949106118,65.431016913359,27.84315247164263,32.83295683246542,61.13047583037784,26.51553031373595,40.33190108091919,39.22588233104998
2024-01-05 00:00:00,55.72920335411825,0,5,1,2024,4,0,0.0,7.930901450146639,71.61568949106118,28.440773917754164,57.92445004054599,22.88203842151127,21.220034934754977,44.87997265364654,40.59451420324194
2024-01-05 01:00:00,31.046574961450595,1,5,1,2024,4,0,55.72920335411825,0.0,7.930901450146639,68.57302471319414,21.65616411567424,12.894887186031896,28.92525943852296,38.62556436168928,41.35083452721772
2024-01-05 02:00:00,15.91756323749268,2,5,1,2024,4,0,31.046574961450595,55.72920335411825,0.0,65.431016913359,41.01058174547109,69.16916705566726,34.231113851020524,30.373322082378223,39.13201770146045
2024-01-05 03:00:00,50.90348235510272,3,5,1,2024,4,0,15.91756323749268,31.046574961450595,55.72920335411825,71.61568949106118,79.81869447094793,0.0,32.62254018468201,26.92128755971848,41.25299613292306
2024-01-05 04:00:00,71.47764853216556,4,5,1,2024,4,0,50.90348235510272,15.91756323749268,31.046574961450595,7.930901450146639,33.07294950547435,49.2788373994772,46.099564708253666,37.5124120733883,42.17794659678508
2024-01-05 05:00:00,74.15366015953305,5,5,1,2024,4,0,71.47764853216556,50.90348235510272,15.91756323749268,0.0,27.84315247164263,31.218889683829406,65.51159701560046,49.87135543331048,43.96689536660606
2024-01-05 06:00:00,46.77551047348464,6,5,1,2024,4,0,74.15366015953305,71.47764853216556,50.90348235510272,55.72920335411825,28.440773917754164,30.651699818598622,64.13560638839444,48.37907328653821,44.63872081055965
2024-01-05 07:00:00,8.469643800499997,7,5,1,2024,4,0,46.77551047348464,74.15366015953305,71.47764853216556,31.046574961450595,68.57302471319414,59.9864767329939,43.13293814450591,44.61625142637977,42.49218610503906
2024-01-05 08:00:00,61.697438669843606,8,5,1,2024,4,0,8.469643800499997,46.77551047348464,74.15366015953305,15.91756323749268,65.431016913359,51.67374779364138,38.98086431460943,52.246230665104925,42.909839891547485
2024-01-05 09:00:00,41.264155052372864,9,5,1,2024,4,0,61.697438669843606,8.469643800499997,46.77551047348464,50.90348235510272,71.61568949106118,35.9072426531086,37.1437458409055,50.63967611464995,43.13304457485017
2024-01-05 10:00:00,6.503953233800639,10,5,1,2024,4,0,41.264155052372864,61.697438669843606,8.469643800499997,71.47764853216556,7.930901450146639,41.60783353260332,36.48851565200572,39.8107268982558,41.67038289573339
2024-01-05 11:00:00,65.89318362199285,11,5,1,2024,4,0,6.503953233800639,41.264155052372864,61.697438669843606,74.15366015953305,0.0,32.83295683246542,37.88709730272213,38.433980808665765,43.047892345297036
2024-01-05 12:00:00,13.262909019022482,12,5,1,2024,4,0,65.89318362199285,6.503953233800639,41.264155052372864,46.77551047348464,55.72920335411825,57.92445004054599,28.553348624938668,32.84854723292207,41.18699480273356
2024-01-05 13:00:00,0.0,13,5,1,2024,4,0,13.262909019022482,65.89318362199285,6.503953233800639,8.469643800499997,31.046574961450595,21.65616411567424,26.385364213671792,31.43693993283874,40.28465463124713
2024-01-05 14:00:00,27.42595097070096,14,5,1,2024,4,0,0.0,13.262909019022482,65.89318362199285,61.697438669843606,15.91756323749268,41.01058174547109,13.562953329907828,25.72502531631497,39.718628348965034
2024-01-05 15:00:00,7.358446629421065,15,5,1,2024,4,0,27.42595097070096,0.0,13.262909019022482,41.264155052372864,50.90348235510272,79.81869447094793,11.59479920004069,20.074073912489666,36.69945135556809
2024-01-05 16:00:00,36.13726899530781,16,5,1,2024,4,0,7.358446629421065,27.42595097070096,0.0,6.503953233800639,71.47764853216556,33.07294950547435,23.640555531809962,25.01295987274086,36.82713133431114
2024-01-05 17:00:00,29.16952953646135,17,5,1,2024,4,0,36.13726899530781,7.358446629421065,27.42595097070096,65.89318362199285,74.15366015953305,27.84315247164263,24.221748387063425,18.89235085848561,36.88239704534526
2024-01-05 18:00:00,43.4453789766191,18,5,1,2024,4,0,29.16952953646135,36.13726899530781,7.358446629421065,13.262909019022482,46.77551047348464,28.440773917754164,36.25072583612943,23.922762518085047,37.507588922797964
2024-01-05 19:00:00,26.8691096120868,19,5,1,2024,4,0,43.4453789766191,29.16952953646135,36.13726899530781,0.0,8.469643800499997,68.57302471319414,33.16133937505577,28.400947453432845,35.76992579358516
2024-01-05 20:00:00,17.933479173039434,20,5,1,2024,4,0,26.8691096120868,43.4453789766191,29.16952953646135,27.42595097070096,61.697438669843606,65.431016913359,29.415989253915125,26.81886882048926,33.79086172107184
2024-01-05 21:00:00,60.47162634897462,21,5,1,2024,4,0,17.933479173039434,26.8691096120868,43.4453789766191,7.358446629421065,41.264155052372864,71.61568949106118,35.0914050447003,35.67106544041485,33.326525756818235
2024-01-05 22:00:00,17.704737472368393,22,5,1,2024,4,0,60.47162634897462,17.933479173039434,26.8691096120868,36.13726899530781,6.503953233800639,7.930901450146639,32.03661433146083,32.598976853258286,33.73376892441081
2024-01-05 23:00:00,47.71409590115245,23,5,1,2024,4,0,17.704737472368393,60.47162634897462,17.933479173039434,29.16952953646135,65.89318362199285,0.0,41.96348657416517,35.68973791404013,35.721856253625496
2024-01-06 00:00:00,71.18526462073517,0,6,1,2024,5,1,47.71409590115245,17.704737472368393,60.47162634897462,43.4453789766191,13.262909019022482,55.72920335411825,45.534699331418686,40.31305218805948,36.3658588064012
2024-01-06 01:00:00,39.64439031543013,1,6,1,2024,5,1,71.18526462073517,47.71409590115245,17.704737472368393,26.8691096120868,0.0,31.046574961450595,52.84791694577259,42.4422656386167,36.72410111281702
2024-01-06 02:00:00,24.84871287490711,2,6,1,2024,5,1,39.64439031543013,71.18526462073517,47.71409590115245,17.933479173039434,27.42595097070096,15.91756323749268,45.22612260369082,43.59480458892798,37.09623234770928
2024-01-06 03:00:00,7.515940355911836,3,6,1,2024,5,1,24.84871287490711,39.64439031543013,71.18526462073517,60.47162634897462,7.358446629421065,50.90348235510272,24.003014515416368,34.768856923417516,35.288418097743
2024-01-06 04:00:00,64.41904928508166,4,6,1,2024,5,1,7.515940355911836,24.84871287490711,39.64439031543013,17.704737472368393,36.13726899530781,71.47764853216556,32.261234171966876,42.55457555886972,34.99430979578116
2024-01-06 05:00:00,6.189015903017523,5,6,1,2024,5,1,64.41904928508166,7.515940355911836,24.84871287490711,47.71409590115245,29.16952953646135,74.15366015953305,26.041335181337015,35.63372889251391,32.16244961842635
2024-01-06 06:00:00,37.787903717013286,6,6,1,2024,5,1,6.189015903017523,64.41904928508166,7.515940355911836,71.18526462073517,43.4453789766191,46.77551047348464,36.1319896350375,30.067502075226923,31.787966003573384
2024-01-06 07:00:00,9.15123419135714,7,6,1,2024,5,1,37.787903717013286,6.189015903017523,64.41904928508166,39.64439031543013,26.8691096120868,8.469643800499997,17.709384603795993,24.985309387881426,31.816365603192427
2024-01-06 08:00:00,15.660564019843829,8,6,1,2024,5,1,9.15123419135714,37.787903717013286,6.189015903017523,24.84871287490711,17.933479173039434,61.697438669843606,20.86656730940476,23.453951245370877,29.898162492775768
2024-01-06 09:00:00,35.55367093393553,9,6,1,2024,5,1,15.660564019843829,9.15123419135714,37.787903717013286,7.515940355911836,60.47162634897462,41.264155052372864,20.121823048378843,28.12690634170816,29.660225654507546
2024-01-06 10:00:00,47.52745876259207,10,6,1,2024,5,1,35.55367093393553,15.660564019843829,9.15123419135714,64.41904928508166,17.704737472368393,6.503953233800639,32.913897905457155,25.311641254626565,31.36953838487386
2024-01-06 11:00:00,36.616568616352566,11,6,1,2024,5,1,47.52745876259207,35.55367093393553,15.660564019843829,6.189015903017523,47.71409590115245,65.89318362199285,39.89923277096006,30.382900040182406,30.149679426305514
2024-01-06 12:00:00,65.48719595789339,12,6,1,2024,5,1,36.616568616352566,47.52745876259207,35.55367093393553,37.787903717013286,71.18526462073517,13.262909019022482,49.877074445612685,34.99944874699576,32.3256913820918
2024-01-06 13:00:00,33.88719708294054,13,6,1,2024,5,1,65.48719595789339,36.616568616352566,47.52745876259207,9.15123419135714,39.64439031543013,0.0,45.33032055239551,39.12210922892632,33.73765792721432
2024-01-06 14:00:00,47.29002739188249,14,6,1,2024,5,1,33.88719708294054,65.48719595789339,36.616568616352566,15.660564019843829,24.84871287490711,27.42595097070096,48.888140144238825,44.393686457599436,34.565327778096886
2024-01-06 15:00:00,48.48756787108178,15,6,1,2024,5,1,47.29002739188249,33.88719708294054,65.48719595789339,35.55367093393553,7.515940355911836,7.358446629421065,43.22159744863495,46.54933594712381,36.279041163166085
2024-01-06 16:00:00,15.010165946159637,16,6,1,2024,5,1,48.48756787108178,47.29002739188249,33.88719708294054,47.52745876259207,64.41904928508166,36.13726899530781,36.929253736374655,41.12978714438507,35.39874520278491
2024-01-06 17:00:00,30.06513890238722,17,6,1,2024,5,1,15.010165946159637,48.48756787108178,47.29002739188249,36.616568616352566,6.189015903017523,29.16952953646135,31.187624239876225,40.03788219205751,35.43606225969849
2024-01-06 18:00:00,74.10645011572457,18,6,1,2024,5,1,30.06513890238722,15.010165946159637,48.48756787108178,65.48719595789339,37.787903717013286,43.4453789766191,39.72725165475716,41.47442455169604,36.71360689049455
2024-01-06 19:00:00,66.15159678916712,19,6,1,2024,5,1,74.10645011572457,30.06513890238722,15.010165946159637,33.88719708294054,9.15123419135714,26.8691096120868,56.774395269092985,46.8518245027338,38.350377189539564
2024-01-06 20:00:00,47.37743937319623,20,6,1,2024,5,1,66.15159678916712,74.10645011572457,30.06513890238722,47.29002739188249,15.660564019843829,17.933479173039434,62.54516209269599,46.866393166286095,39.577208864546094
2024-01-06 21:00:00,45.99296137212069,21,6,1,2024,5,1,47.37743937319623,66.15159678916712,74.10645011572457,48.48756787108178,35.55367093393553,60.47162634897462,53.17399917816136,46.450625416459246,38.973931157177184
2024-01-06 22:00:00,48.28787199679972,22,6,1,2024,5,1,45.99296137212069,47.37743937319623,66.15159678916712,15.010165946159637,47.52745876259207,17.704737472368393,47.219424247372224,51.99690975823259,40.24822842902849
2024-01-06 23:00:00,78.69341922441535,23,6,1,2024,5,1,48.28787199679972,45.99296137212069,47.37743937319623,30.06513890238722,36.616568616352566,47.71409590115245,57.6580841977786,60.10162314523728,41.539033567497775
2024-01-07 00:00:00,68.03002486170053,0,7,1,2024,6,1,78.69341922441535,48.28787199679972,45.99296137212069,74.10645011572457,65.48719595789339,71.18526462073517,65.00377202763855,59.08888560289994,41.40756524420467
2024-01-07 01:00:00,40.24838259933458,1,7,1,2024,6,1,68.03002486170053,78.69341922441535,48.28787199679972,66.15159678916712,33.88719708294054,39.64439031543013,62.323942228483496,54.77168323792785,41.43273158936735
2024-01-07 02:00:00,74.28073484499863,2,7,1,2024,6,1,40.24838259933458,68.03002486170053,78.69341922441535,47.37743937319623,47.29002739188249,24.84871287490711,60.85304743534459,59.255565816561585,43.4923991714545
2024-01-07 03:00:00,0.0,3,7,1,2024,6,1,74.28073484499863,40.24838259933458,68.03002486170053,45.99296137212069,48.48756787108178,7.515940355911836,38.17637248144442,51.59007225454147,43.17923498995817
2024-01-07 04:00:00,74.94807969154884,4,7,1,2024,6,1,0.0,74.28073484499863,40.24838259933458,48.28787199679972,15.010165946159637,64.41904928508166,49.74293817884918,56.03344020366632,43.61794459022764
2024-01-07 05:00:00,52.884130298910776,5,7,1,2024,6,1,74.94807969154884,0.0,74.28073484499863,78.69341922441535,30.06513890238722,6.189015903017523,42.61073666348655,51.73189204941556,45.563574356723194
2024-01-07 06:00:00,34.96988837156509,6,7,1,2024,6,1,52.884130298910776,74.94807969154884,0.0,68.03002486170053,74.10645011572457,37.787903717013286,54.267366120674914,46.221869301059655,45.446157050662855
2024-01-07 07:00:00,55.91756316726556,7,7,1,2024,6,1,34.96988837156509,52.884130298910776,74.94807969154884,40.24838259933458,66.15159678916712,9.15123419135714,47.923860612580484,48.83339939571482,47.3947540913257
2024-01-07 08:00:00,76.59801205371735,8,7,1,2024,6,1,55.91756316726556,34.96988837156509,52.884130298910776,74.28073484499863,47.37743937319623,15.660564019843829,55.82848786418268,49.2196122638346,49.93381442607043
2024-01-07 09:00:00,20.25597516487363,9,7,1,2024,6,1,76.59801205371735,55.91756316726556,34.96988837156509,0.0,45.99296137212069,35.55367093393553,50.92385012861886,52.59560812464687,49.29641043569285
2024-01-07 10:00:00,56.06879094629386,10,7,1,2024,6,1,20.25597516487363,76.59801205371735,55.91756316726556,74.94807969154884,48.28787199679972,47.52745876259207,50.97425938829496,49.449060000437704,49.652299276680424
2024-01-07 11:00:00,65.04979561439833,11,7,1,2024,6,1,56.06879094629386,20.25597516487363,76.59801205371735,52.884130298910776,78.69341922441535,36.616568616352566,47.12485390852195,51.47667088635231,50.83701706826566
